date_publish,hostile_encounter,quantified_mass,death,buildings,attack,besieging,destroying,committing_crime,terrorism,killing,military_operation,firing,explosion,surrendering,violence,rebellion,subversion,counterattack,arson
2023-11-06 00:00:00,3.0,5.0,,,1.0,,,,1.0,,,,,,,,,,
2023-12-16 09:41:30,,1.0,,,,,,,,3.0,,,,,,,,,
2024-01-28 18:58:44,9.0,,,,3.0,,,,,2.0,,,,,,,,,
2023-11-10 19:27:22,,,,,,,,,,,,,,,,,,,
2024-01-24 07:34:53,1.0,2.0,,1.0,,,,,,,,,,,,,,,
2024-01-25 08:02:35,,,,,,,,,,,,,,,,,,,
2024-01-02 16:49:26,6.0,2.0,,,7.0,,1.0,,,3.0,,,,,,,,,
2024-01-21 07:00:22,6.0,,,,,,,,1.0,1.0,,,,,,,,,
2023-11-11 18:53:38,10.0,6.0,4.0,4.0,1.0,,,,,4.0,,,,,,,,,
2023-11-22 08:03:16,,,,,,,,,,,,,,,,,,,
2023-11-09 04:46:25,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,
2023-11-02 16:47:52,3.0,1.0,,,,,1.0,,,2.0,,,,,,,,,
2024-02-11 23:07:39,6.0,1.0,,,12.0,,,,2.0,6.0,,,,,,,,,
2024-01-12 10:42:22,3.0,1.0,,,5.0,,,,,1.0,,,,,,,,,
2023-11-12 14:38:48,,,,2.0,,,,,,,,,,,,,,,
2023-11-16 07:27:44,,,,,,,,,,,,,,,,,,,
2023-12-23 06:00:18,5.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,
2024-01-26 12:47:58,4.0,,,1.0,2.0,,1.0,1.0,,7.0,,,,,,,,,
2023-11-08 11:36:23,1.0,3.0,,,3.0,,,,6.0,,,,,,,,,,
2023-12-15 11:59:08,,2.0,,,,,,,,,,,,,,,,,
2024-01-10 09:22:37,1.0,,,,,,,,,,,,,,,,,,
2023-11-26 19:44:39,,,1.0,,2.0,,,7.0,,5.0,,,,,,,,,
2024-02-14 14:17:52,1.0,1.0,,,,,,,,,1.0,,,,,,,,
2023-11-10 19:27:51,4.0,1.0,,,,,,,,1.0,,,,,,,,,
2024-02-02 01:56:58,2.0,,2.0,,7.0,,,,3.0,9.0,,1.0,,,,,,,1.0
2023-11-20 10:13:15,,1.0,,,,,,,,,,,,,,,,,
2023-11-17 09:01:24,5.0,4.0,,1.0,2.0,,,,1.0,5.0,,1.0,,,,,,,
2023-12-06 19:17:54,2.0,1.0,,,7.0,,1.0,,4.0,8.0,,,,,,,,,
2023-11-18 22:11:55,4.0,1.0,1.0,,,,,,,,,,,,,,,,
2023-11-23 16:57:58,2.0,6.0,1.0,3.0,5.0,1.0,,,1.0,2.0,,,,,,,,,
2023-11-12 09:00:32,,,,1.0,,,,,,,,,,,,,,,
2023-11-03 01:08:28,,,,,,,,,,,,,,,,,,,
2023-11-01 16:41:19,1.0,1.0,,,,,2.0,,,,,,,,,,,,
2023-12-07 15:25:42,,,,,,,,,,,,,,,,,,,
2023-12-27 20:29:42,1.0,2.0,,3.0,,,,,,,,,,,,,,,
2023-11-28 18:30:36,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,
2023-11-05 09:51:11,7.0,4.0,,,,,,,,,,,,,,,,,
2023-11-27 05:36:26,,,,1.0,,,,,,,,,,,,,,,
2023-11-01 14:40:43,,,,3.0,4.0,,,,1.0,,,,,,,,,,
2023-12-11 09:17:45,2.0,2.0,2.0,,,,,,,,,,,,,,,,
2024-02-02 08:40:17,1.0,2.0,,,,,,,,,,,,,,,,,
2023-11-12 04:59:15,1.0,,,,,,,,,,,,,,,,,,
2024-01-02 18:06:15,2.0,2.0,,,3.0,,,,,3.0,,,,,,,,,
2024-02-15 01:35:50,,,,,,,,,,,,,,,,,,,
2023-11-04 10:16:56,8.0,2.0,,2.0,12.0,,,,7.0,7.0,,1.0,,,,,,,
2023-11-03 12:32:29,12.0,,,,2.0,,,,1.0,,,,,,,,,,
2024-01-15 20:58:08,3.0,,1.0,2.0,7.0,,,,,6.0,,,,,,,,,
2023-12-12 02:02:31,4.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,
2023-11-25 22:21:02,,,,,1.0,,,,,1.0,,,,,,,,,
2024-01-11 18:44:32,1.0,2.0,,,,,,,,,,,,,,,,,
2023-12-03 15:54:34,1.0,4.0,,,4.0,,,2.0,7.0,9.0,,,,,,,,,
2023-11-22 01:47:22,2.0,2.0,,,3.0,,,,,2.0,,,,,,,,,
2023-11-20 21:22:01,5.0,3.0,,2.0,6.0,,,,,2.0,,,,,,,,,
2023-12-08 04:41:12,5.0,4.0,,3.0,5.0,,,,,2.0,,,,,,,,,
2023-11-07 21:34:41,,1.0,,,,,,,,,,,,,,,,,
2023-12-15 13:52:16,4.0,4.0,2.0,,4.0,,,,1.0,4.0,,,,,,,,,
2023-11-14 04:47:58,,,,,1.0,,,,,,,,,,,,,,
2023-12-22 13:58:17,,1.0,,,,,,,,,,,,,,,,,
2023-12-26 05:11:12,8.0,7.0,3.0,14.0,1.0,,1.0,,,4.0,,,,,,,,,
2023-12-21 13:24:04,,,,,,,,,,,,,,,,,,,
2024-02-18 13:24:56,8.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,
2023-12-13 20:59:29,1.0,3.0,,3.0,1.0,,,,1.0,4.0,,,,,,,,,
2024-01-15 13:46:54,8.0,2.0,5.0,2.0,4.0,,3.0,,,4.0,,,,,,,,,
2024-01-27 20:18:28,,,,,,,,,,,,,,,,,,,
2023-12-05 13:34:07,,2.0,,,2.0,,,,2.0,4.0,,1.0,,,,,,,
2023-12-31 06:37:58,1.0,10.0,,8.0,2.0,1.0,,,,,,,,,,,,,
2024-02-07 18:54:00,,,,,,,,,,,,,,,,,,,
2023-11-08 16:44:54,13.0,1.0,3.0,2.0,9.0,,4.0,,1.0,5.0,,,,,,,,,
2024-02-13 23:48:20,,1.0,,,,,,2.0,,,,,,,,,,,
2024-02-03 08:00:13,2.0,,,,,,,,,,,,,,,,,,
2023-11-21 11:07:20,,3.0,,,3.0,,,,,,,,,,,,,,
2023-11-30 11:00:47,4.0,1.0,,4.0,3.0,,1.0,,2.0,4.0,,,,,,,,,
2023-11-16 11:35:50,2.0,2.0,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,
2023-12-12 20:01:18,11.0,1.0,1.0,2.0,3.0,,1.0,,,,,,1.0,,,,,,
2023-11-19 14:18:49,,,,1.0,,,,,,,,,,,,,,,
2024-02-17 16:00:19,,2.0,,22.0,,,,,,3.0,,,,,,,,,
2024-01-22 07:35:41,3.0,1.0,,,,,,1.0,,,,,,,,,,,
2023-12-01 08:31:30,13.0,7.0,,8.0,10.0,1.0,3.0,,,8.0,,,,,,,,,
2024-02-06 14:45:31,,5.0,,,1.0,,,,,,,,,,,,,,
2023-12-07 21:36:26,,,,2.0,,,,,,1.0,,,,,,,,,
2024-01-12 12:41:09,2.0,4.0,2.0,,3.0,,1.0,1.0,1.0,8.0,,,,,,,,,
2023-11-08 19:36:41,,,,,,,,,,,,,,,,,,,
2023-11-26 06:00:12,8.0,6.0,5.0,6.0,6.0,,2.0,,3.0,8.0,,,,,,,,,
2023-11-16 18:33:27,3.0,1.0,,2.0,4.0,,,,1.0,4.0,,,,,,,,,
2023-11-09 12:51:00,2.0,2.0,,1.0,3.0,,,,2.0,4.0,,,,,,,,,
2024-02-12 13:16:43,,,,,,,,,,,,,,,,,,,
2023-11-02 17:57:51,1.0,1.0,,1.0,,,,,,,,,,,,,,,
2023-12-17 10:39:10,14.0,4.0,1.0,14.0,14.0,,3.0,,2.0,3.0,,,,,,,,,
2023-11-26 01:08:10,,3.0,,,3.0,,1.0,,2.0,1.0,,,,,,,,,
2023-11-13 07:51:54,,,,,,,,,,,,,,,,,,,
2023-11-22 16:40:04,8.0,3.0,,,1.0,,2.0,1.0,,2.0,,,,,,,1.0,,
2024-02-01 16:06:02,4.0,,,,19.0,,,,1.0,3.0,,,,,,,,,
2024-01-20 17:13:23,2.0,,,,1.0,,,,,2.0,,,,,,,,,
2023-11-20 21:03:01,,,1.0,,1.0,,,,,,,,,,,,,,
2023-11-22 11:32:00,,,,,,,,,,,,,,,,,,,
2023-11-30 17:02:00,5.0,1.0,10.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,
2023-11-01 16:19:22,5.0,1.0,,,2.0,,,,,6.0,,,,,,,,,
2023-12-05 15:24:31,,,,,,,,,,,,,,,,,,,
2024-01-14 18:25:32,1.0,3.0,,,5.0,,1.0,,2.0,2.0,,,,,,,,,
2024-02-10 23:58:38,1.0,4.0,3.0,,3.0,,,,,,,,,,,,,,
2024-01-21 06:43:43,5.0,1.0,1.0,5.0,,,,2.0,1.0,1.0,,,,,,,,,
2024-01-12 17:31:36,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,,
2023-11-21 19:07:19,2.0,5.0,,,,,,3.0,2.0,1.0,,,,,,,,,
2024-02-13 12:49:47,4.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
2024-02-11 18:02:13,,1.0,6.0,,4.0,,1.0,,,2.0,,,,,,,,,
2024-01-10 15:10:20,3.0,1.0,,,,,,,,,,,,,,,,,
2023-11-20 13:16:52,,,,,,,,,,,,,,,,,,,
2023-12-04 13:27:39,1.0,,,,,,,,,,,,,,,,,,
2023-11-17 00:00:00,,3.0,,,,,,,,,,,,,,,,,
2023-12-24 13:25:03,,,,,,,,,,,,,,,,,,,
2023-11-05 17:09:43,2.0,3.0,,,,,,,,,,,,,,,,,
2024-01-15 00:25:02,,5.0,2.0,4.0,2.0,,,2.0,1.0,8.0,,,,,,,,,
2023-11-29 03:33:30,2.0,2.0,,1.0,4.0,,,,,1.0,,,,,,,1.0,,
2024-01-20 01:05:00,,1.0,2.0,4.0,,,1.0,,,2.0,,,,,,,,,
2024-01-28 17:30:32,,1.0,,,1.0,,,,,2.0,,,,,,,,,
2023-11-03 05:00:02,2.0,,4.0,4.0,,,1.0,1.0,,6.0,,,,,,,,,
2024-02-18 00:16:00,,,,,,,,,,,,,,,,,,,
2024-01-28 06:00:17,,2.0,,3.0,,,,,,,,1.0,,,,,,,
2023-12-06 16:40:12,,1.0,,,,,,,,,,,,,,,,,
2024-02-14 15:41:23,,1.0,,,,,,,,,,,,,,,,,
2023-12-18 11:36:18,2.0,5.0,,11.0,5.0,,3.0,,,,,,,,,,,,
2024-01-04 22:16:43,7.0,1.0,,2.0,17.0,,,,,15.0,,,,,,,,,
2023-11-16 01:36:24,11.0,4.0,1.0,10.0,8.0,,,,,2.0,,,,,,,,,
2023-11-23 13:50:19,4.0,1.0,,,,,,,,,,,,,,,,,
2024-02-09 09:48:31,2.0,2.0,1.0,,5.0,,,,,6.0,,,,,,,,,
2023-11-20 17:43:53,3.0,,,,,,,1.0,,1.0,,,,,,,,,
2023-12-23 00:00:00,,,,,2.0,,,,,,,,,,,,,,
2023-11-01 12:01:09,2.0,,,,,,,,,,,,,,,,,,
2023-12-12 19:44:23,,,,1.0,,,,,,,,,,,,,,,
2024-01-18 21:28:09,3.0,5.0,1.0,,18.0,,,,2.0,6.0,,,,,,,,,
2024-01-05 06:05:16,2.0,,1.0,,,,,5.0,,1.0,,,,,,,,,
2023-11-20 14:00:36,2.0,5.0,,1.0,1.0,,,,1.0,,,,,,,,,,
2024-01-01 16:14:08,7.0,2.0,1.0,1.0,6.0,,1.0,,,3.0,,,,,,,,,
2023-12-20 04:19:53,3.0,1.0,,,,,,,,,,1.0,,,,,,,
2023-12-15 04:55:34,4.0,,1.0,,,,,,1.0,2.0,,,,,,,,,
2023-12-03 22:25:03,1.0,,,,2.0,,,,1.0,2.0,,,,,,,,,
2023-11-01 18:44:59,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,,
2023-11-22 16:55:55,,,,1.0,,,,,,,,,,,,,,,
2024-01-17 00:59:35,,,,,2.0,,1.0,,1.0,2.0,,,,,,,,,
2024-02-19 13:33:29,1.0,2.0,4.0,,2.0,1.0,,,2.0,2.0,,,,,,,,,
2023-12-30 15:50:52,4.0,4.0,3.0,3.0,,,1.0,,,,,,1.0,,,,,,
2024-01-22 19:51:54,,,,1.0,1.0,,,,,,,,,,,,,,
2023-11-29 12:52:44,,1.0,,,,,,,1.0,1.0,,,,,,,,,
2023-11-03 16:16:34,,,,,,,,,,,,,,,,,,,
2023-11-21 17:48:38,,,2.0,3.0,1.0,,,2.0,,10.0,,,,,,,,,
2024-01-14 11:00:26,14.0,4.0,1.0,,11.0,,1.0,,,2.0,,,,,,,,,
2023-11-22 08:24:48,10.0,8.0,,,4.0,,1.0,,,2.0,,,,,,,,,
2023-12-27 14:04:25,8.0,3.0,,1.0,32.0,,,,,7.0,,,1.0,,,,,,
2023-11-30 12:00:48,1.0,1.0,,,,,,,,,,,,,,,,,
2024-02-13 14:40:57,2.0,2.0,,4.0,2.0,,,1.0,,4.0,,,,,,,,,
2024-02-13 14:55:09,,,,,1.0,,,,,,,,,,,,,,
2024-01-09 16:19:39,2.0,,,2.0,2.0,,,,,,,,,,,,,,
2023-11-12 18:29:35,1.0,6.0,5.0,34.0,5.0,,,,,4.0,,,,,,,,,
2023-11-10 21:50:29,2.0,1.0,,8.0,6.0,,1.0,1.0,2.0,2.0,,,,,,,,,
2023-11-13 20:53:26,2.0,4.0,7.0,30.0,5.0,,,,1.0,6.0,,,,,,,,,
2023-11-03 07:57:32,,,,,,,,,,,,,,,,,,,
2023-11-06 23:53:03,4.0,,,4.0,7.0,,,,1.0,3.0,,,,,,,,,
2023-11-18 10:29:41,,1.0,,,2.0,,,,,,,,,,,,,,
2023-11-21 16:09:30,,3.0,,,,,,,,,,,,,,,,,
2023-11-01 20:09:24,1.0,1.0,,,,,,,,,,,,,,,,,
2023-11-26 18:58:44,,,,,1.0,,,,,1.0,,,,,,,,,
2024-01-16 16:04:28,1.0,1.0,,,3.0,,,,,3.0,,,,,,,,,
2024-02-10 11:34:33,,,,,,,,,,,,,,,,,,,
2024-01-02 18:05:26,,,,,,,,,,,,,,,,,,,
2024-02-16 13:32:44,,,,,,,,,,,,,,,,,,,
2023-12-17 16:07:43,,1.0,2.0,,3.0,,,,1.0,,,,,,,,,,
2024-02-17 16:04:47,1.0,,,,1.0,,,,,,,,,,,,,,
2023-11-04 00:00:00,1.0,,1.0,,,,,,,,,,,,,,,,
2023-11-19 17:58:00,3.0,4.0,,9.0,3.0,,2.0,,,4.0,,,,,,,,,
2024-01-11 09:03:33,6.0,3.0,,,3.0,,,1.0,,6.0,,,,,,,,,
2023-12-05 01:49:53,3.0,3.0,,,1.0,,,2.0,,,,,,,,,,,
2023-12-07 17:52:11,1.0,,,1.0,1.0,,,,,,,,,,,,,,
2023-11-22 16:12:48,5.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,
2023-11-30 13:52:31,2.0,3.0,2.0,,6.0,,,2.0,6.0,5.0,,1.0,,,,,,,
2023-11-02 19:32:53,,2.0,,1.0,,,,,,,,,,,,,,,
2023-11-02 15:14:11,,,,,,,,,,,,,,,,,,,
2023-12-12 18:16:34,2.0,2.0,,,1.0,,,,,,,,,,,,,,
2024-01-24 19:27:26,,,,,,,,,,,,,,,,,,,
2024-01-02 20:23:59,1.0,3.0,,,1.0,,,,,,,1.0,,,,,,,
2023-11-08 20:35:39,1.0,1.0,,,,,,,,,,,,,,,,,
2023-11-18 01:09:17,,4.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
2024-01-21 19:01:42,9.0,6.0,,1.0,1.0,,1.0,,,,,,,,,,,,
2023-11-07 12:42:14,,,,,1.0,,,,,1.0,,,,,,,,,
2023-11-09 21:25:38,,1.0,,,,,,,,,,2.0,,,,,,,
2023-11-09 07:26:08,1.0,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,
2023-12-25 20:52:00,6.0,1.0,,,2.0,,,,,1.0,,,,,,,,,
2023-11-22 17:13:28,4.0,2.0,,1.0,,1.0,,,,3.0,,,,,,,,,
2023-12-15 12:32:44,,1.0,,1.0,8.0,,,1.0,4.0,4.0,,,,,,,,,
2024-02-07 22:13:53,4.0,,,,14.0,,,,,5.0,,,,,,,,,
2023-11-04 19:25:14,,,1.0,1.0,,,1.0,,,,,,,,,,,,
2024-02-02 08:16:50,4.0,,4.0,1.0,2.0,,,,,3.0,,,,,,,,,
2024-02-09 20:38:03,4.0,7.0,2.0,7.0,9.0,,2.0,,,3.0,,,,,,,,,
2024-01-15 13:00:30,3.0,3.0,3.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,
2024-01-29 14:01:02,4.0,1.0,,,4.0,,,2.0,1.0,13.0,,,,,,,,,
2023-11-20 16:05:26,9.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,,,,,,,,,
2023-11-26 19:06:18,1.0,,2.0,10.0,4.0,,2.0,,2.0,8.0,,,,,,,,,
2023-11-22 18:18:04,1.0,2.0,1.0,3.0,4.0,,1.0,,1.0,1.0,,,14.0,,,,,,
2024-01-11 13:00:19,30.0,4.0,1.0,,,,1.0,,2.0,,,,,,,,,,
2024-01-19 19:50:57,1.0,2.0,,3.0,1.0,,,,6.0,3.0,,,,,,,,,
2023-12-30 00:08:59,3.0,1.0,,2.0,4.0,,2.0,1.0,7.0,3.0,,,,,,,,,
2023-11-06 00:20:54,2.0,8.0,1.0,2.0,1.0,,,1.0,1.0,4.0,,,,,,,,,
2023-11-09 16:12:58,2.0,1.0,1.0,,3.0,,,,3.0,,,2.0,,,,,,,
2023-11-16 16:06:24,2.0,,1.0,2.0,1.0,,2.0,,,5.0,,,,,1.0,,,,
2023-11-26 12:37:34,3.0,,3.0,4.0,,,1.0,,3.0,3.0,,,1.0,,,,,,
2024-01-29 17:24:48,2.0,,,,18.0,,,,,3.0,,,,,,,,,
2023-11-28 15:46:43,2.0,,,,6.0,,,2.0,1.0,1.0,,,,,,,,,
2023-12-25 15:30:01,7.0,,,1.0,1.0,,,2.0,1.0,3.0,,,,,,,,,
2023-11-24 12:31:17,,,,,,,,,,,,,,,,,,,
2024-01-24 11:57:14,5.0,2.0,,,2.0,,,,2.0,2.0,,,,,,,,,
2023-12-11 11:16:25,4.0,1.0,,1.0,9.0,,1.0,,,5.0,,,,,,,,,
2023-12-01 19:57:26,4.0,,,1.0,,,,,1.0,,,,,,,,,,
2023-11-21 17:07:16,,,,4.0,1.0,,,,,1.0,,,,,,,,,
2023-12-07 10:31:55,10.0,1.0,,4.0,3.0,,1.0,,2.0,3.0,,,,,,,,,
2023-12-24 13:55:19,,,,,6.0,,,,1.0,,,,,,,,,,
2024-02-06 14:56:05,,,2.0,,,,,,,,,,,,,,,,
2023-12-16 14:10:57,,,1.0,,,,,,,,,,,,,,,,
2024-02-09 20:19:34,5.0,2.0,1.0,1.0,12.0,,2.0,,,2.0,,,,,,,,,
2023-11-19 18:30:09,6.0,2.0,,,,,,,,5.0,,,,,1.0,,,,
2023-11-14 08:23:14,1.0,1.0,,1.0,1.0,,,,2.0,,,5.0,,,,,,,
2023-11-08 09:26:02,1.0,1.0,,,,,,,,,,,,,,,,,
2023-12-15 22:21:03,,,,,1.0,,,,,,,,,,,,,,
2024-01-16 10:54:05,2.0,,,,,,,,,,,,,,,,,,
2023-11-09 12:58:07,2.0,3.0,,9.0,5.0,,4.0,,,10.0,,,,,,,,,
2023-12-12 16:42:54,11.0,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,
2024-01-16 18:20:46,2.0,3.0,,,,,,,,,,,,,,,,,
2023-11-22 13:01:01,,,,2.0,,,,,2.0,,,,,,,,,,
2024-02-09 05:50:41,1.0,,,,1.0,,,,,2.0,,,,,,,,,
2024-01-27 15:48:23,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2023-11-28 03:51:26,,,,,,,,,,,,,,,,,,,
2023-12-04 06:55:49,3.0,4.0,,5.0,5.0,,1.0,1.0,2.0,7.0,,,,,,,,,
2023-12-10 16:10:40,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,
2024-01-03 09:05:43,3.0,1.0,,,2.0,,4.0,2.0,,9.0,,,,,,,,,
2024-01-13 10:00:13,5.0,9.0,,3.0,3.0,,,,1.0,,,,,,,,,,
2024-01-25 14:32:39,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
2023-11-07 16:45:54,3.0,,,,,,,,,,,,,,,,,,
2023-12-01 04:00:37,2.0,2.0,,,3.0,,1.0,,8.0,,,,,,,,,,
2023-11-16 20:07:49,3.0,6.0,1.0,17.0,8.0,,2.0,,4.0,3.0,,,,,,,,,
2023-12-05 23:58:43,3.0,3.0,,1.0,16.0,,1.0,4.0,,5.0,,,,,,,,,
2024-01-24 10:35:03,,4.0,2.0,1.0,2.0,,,,2.0,3.0,,,,,,,,,
2023-12-08 22:01:20,,1.0,,,1.0,,,,,1.0,,,,,,,,,
2023-12-05 10:04:12,1.0,4.0,,3.0,,,1.0,,,,,,,,,,,,
2023-11-02 06:51:34,2.0,,,,2.0,,,,,,,,,,,,,,
2023-11-23 19:18:43,1.0,1.0,,,,,,,,,,,,,,,,,
2023-11-16 21:26:30,1.0,3.0,,,1.0,,,,2.0,,,1.0,,,,,,,
2024-01-18 09:23:39,7.0,,,,3.0,,,,,5.0,,,,,,,,,
2023-11-16 10:22:57,,,,,,,,,,1.0,,,,,,,,,
2023-11-29 21:21:05,3.0,3.0,,3.0,3.0,,,,1.0,6.0,,,,,,,,,
2024-01-11 14:14:38,1.0,,,,,,,1.0,,,,,,,,,,,
2023-12-14 19:29:47,4.0,,,,10.0,,,,9.0,6.0,,,,,,,,,
2024-01-07 16:00:24,3.0,6.0,,,2.0,,,,1.0,1.0,,,,,,,,,
2024-02-11 12:00:13,,6.0,2.0,,2.0,,,,,1.0,1.0,,,,,,,,
2024-01-31 01:19:05,1.0,,,,,,,,,,,,,,,,,,
2024-02-12 22:45:22,6.0,15.0,2.0,10.0,13.0,1.0,1.0,1.0,1.0,7.0,,,,,1.0,,,,
2023-11-21 07:11:02,4.0,1.0,6.0,1.0,,,,,,4.0,,,,,,,,,
2023-12-28 05:00:26,,3.0,,3.0,,,,,,1.0,,,,,,,,,
2024-01-17 21:50:00,,,,,1.0,,,1.0,,1.0,,,,,,,,,
2024-02-09 22:58:35,,1.0,1.0,,,,,1.0,,,,,,,,,,,
2023-11-12 11:11:27,,,,,,,,,,,,,,,,,,,
2023-11-18 05:43:11,,,,,,,,,,,,,,,,,,,
2023-12-15 15:41:52,1.0,,1.0,,6.0,,,,,3.0,,,,,,,,,
2024-01-09 19:58:33,,,,,,,,,,,,,,,,,,,
2023-11-15 07:44:43,,1.0,,4.0,2.0,,,,,,,,1.0,,,,,,
2023-12-02 22:20:13,,,9.0,3.0,30.0,,,,4.0,8.0,,,,,,,,,
2024-02-18 12:14:50,1.0,,,,,,,,,,,,,,,,,,
2023-11-08 13:28:28,4.0,3.0,,2.0,4.0,,5.0,,,1.0,,,,,,,,,
2024-01-11 14:20:14,,1.0,,,,,,,,,,,,,,,,,
2023-11-22 21:02:31,,1.0,,,,,,,,,,,,,,,,,
2023-11-30 17:23:40,1.0,,,,1.0,,1.0,,,,,,,,,,,,
2023-11-11 05:09:15,,,,,1.0,,,,,,,,,,,,,,
2023-11-22 15:48:07,1.0,4.0,,,1.0,,,,1.0,1.0,,,,,,,,,
2023-11-14 08:12:25,2.0,,,2.0,,,,,,1.0,,,,,,,,,
2024-01-28 22:16:36,,1.0,,,1.0,,,,,,,,,,,,,,
2024-02-09 15:09:10,10.0,7.0,1.0,5.0,4.0,,1.0,,2.0,3.0,,,,,,,,,
2023-11-07 05:29:46,4.0,3.0,,3.0,1.0,,,,,1.0,,,,,1.0,,,,
2024-02-07 14:00:52,9.0,3.0,,,,,,1.0,,1.0,,,,,,,,,
2023-12-01 18:00:19,7.0,9.0,5.0,3.0,2.0,,,1.0,,5.0,,,,,,,,,
2023-12-08 17:47:56,5.0,4.0,2.0,2.0,1.0,,1.0,,,3.0,,,,,,,,,
2023-11-02 00:04:54,2.0,2.0,,5.0,,,,,,,,,,,,,,,
2024-01-21 21:54:34,1.0,,1.0,2.0,7.0,,,3.0,1.0,1.0,,,,,,,,,
2023-11-22 09:19:03,7.0,1.0,1.0,1.0,2.0,,2.0,,3.0,5.0,,,,,,,,,
2023-11-11 09:00:29,5.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
2024-02-08 20:25:03,,,,,,,,,,,,,,,,,,,
2024-01-28 19:13:46,3.0,2.0,1.0,,3.0,,,,,11.0,,,,,,,,,
2023-11-30 14:03:36,,,,,,,,,,,,,,,,,,,
2023-11-10 16:05:24,2.0,2.0,,,3.0,,,,1.0,1.0,,1.0,,,,,1.0,,
2023-12-04 22:11:39,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,
2023-11-07 06:00:01,1.0,,,,,,,,,,,,,,,,,,
2024-02-02 03:11:16,1.0,6.0,,,1.0,,,,3.0,2.0,,1.0,,,,,,,
2023-12-04 17:04:34,2.0,,,,5.0,,1.0,,2.0,2.0,,,,,,,,,
2024-01-12 13:05:42,2.0,,,,3.0,,2.0,,,2.0,,3.0,,,,,,,
2023-12-03 14:00:15,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
2023-12-22 00:47:57,,,,,,,,,,,,,,,,,,,
2023-11-06 22:13:19,3.0,2.0,,8.0,7.0,,,3.0,,2.0,,,,,,,,,
2023-12-11 20:55:49,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
2023-11-15 18:43:41,3.0,2.0,,1.0,,,,,,,,,,,,,,,
2024-02-05 15:17:56,2.0,,,,,,,,,,,,,,,,,,
2024-01-30 02:09:56,,,,2.0,,,,,,,,,,,,,,,
2024-02-09 15:04:25,,,,2.0,,,,,,,,,,,,,,,
2024-02-08 15:26:26,3.0,,,,3.0,,,4.0,,1.0,,,,,,,,,
2024-01-12 14:50:58,,1.0,1.0,1.0,3.0,,,1.0,,,,2.0,,,,,,,
2023-12-07 15:45:32,,,,,2.0,,,,,6.0,,1.0,,,,,,,
2023-11-20 17:10:46,3.0,2.0,,2.0,2.0,,,,1.0,2.0,,,,,,,,,
2023-11-28 06:41:04,2.0,2.0,,4.0,,,,,,,,,,,,,,,
2024-02-10 00:00:00,,,,,,,,,,,,,,,,,,,
2023-11-06 06:24:01,3.0,,,,1.0,,,,2.0,,,,,,,,,,
2023-11-25 15:59:23,,,,,1.0,,,,,,,,,,,,,,
2024-01-22 12:07:43,,,,,2.0,,,,,,,,,,,,,,
2024-01-21 05:50:50,,1.0,,,1.0,,,,,,,,,,,,,,
2023-12-14 08:56:36,,,,,1.0,,,,,,,,,,,,,,
2023-11-13 14:52:08,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,
2023-11-02 17:18:46,4.0,5.0,1.0,5.0,16.0,,3.0,,14.0,9.0,,,,,,,,,
2024-01-26 18:05:58,9.0,1.0,,,6.0,,,,,1.0,,,,,,,,,
2023-11-02 18:17:33,4.0,3.0,,,,,,,,1.0,,,,,,,,,
2023-11-03 18:29:34,1.0,,,2.0,,,,,,,,,,,,,,,
2023-11-11 21:34:37,1.0,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,
2023-11-21 15:06:39,1.0,2.0,,,,,,,,,,,,,,,,,
2024-02-02 11:52:44,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,
2024-01-04 13:22:37,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,3.0
2024-01-30 16:46:09,4.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,
2023-11-13 17:49:53,2.0,1.0,3.0,2.0,2.0,,1.0,,,7.0,,,,,,,,,
2023-11-12 05:03:46,7.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
2023-11-27 16:33:45,3.0,,,,,,,,,,,,,,,,,,
