id,indexed_date,language,media_name,media_url,publish_date,title,url
52682ea026de13bda5cc47b4aadefd23277fba39f07400654e4f36c16d7cc0b0,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,"300,000 march for Palestine in London",https://www.theuknews.com/news/274030480/300000-march-for-palestine-in-london
6923d07b5b163829613ad67aa9a0459d27ea911b082de9323c1a44ef6572a9e6,2023-11-15 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-13,US and South Korea sharpen deterrence plans over North Korean nuclear threat,https://www.independent.co.uk/news/south-korea-ap-lloyd-austin-austin-russia-b2446271.html
71b2380e911da53e3ff644e24e8b424bd030d9bdb8eafb4aa3765abb9231338d,2023-11-15 00:00:00,en,thesun.co.uk,thesun.co.uk,2023-11-13,Israel releases footage of hypersonic Arrow-3 ‘missile killer’ after intercept,https://www.thesun.co.uk/news/24718519/israel-releases-footage-of-hypersonic-arrow-missile-killer/
2fcb9e4365be3566fee6209ebab088594c2e7ce1e809280a36a4b6b402c395de,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,Hamas fighters with RPGs 'engage in firefight with IDF troops at Gaza hospital' as Israel also surrounds second medical facility believed to be hiding the terrorists' HQ in 'circle of death',https://www.dailymail.co.uk/news/article-12742815/IDF-reach-gates-Gaza-hospital-hiding-Hamas-HQ-Israel-forces-enter-facility-uncover-terror-groups-secret-base.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
8707c2a10d974b0f23375f7a3bbe8b4a60547a4c70bd2cbe705848b9ef900c47,2023-11-14 00:00:00,en,mirror.co.uk,mirror.co.uk,2023-11-13,Hamas is losing grip on Gaza as Tony Blair gets involved,https://www.mirror.co.uk/news/world-news/israel-palestine-gaza-war-live-31418814
bf11a77e9946d31b725f2012ca35cf676cff4b22fdfe63e766d542e3e8a73b8d,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,Biden orders wave of airstrikes on Iranian facilities in Syria linked to dozens of attacks on US forces after Hamas atrocities in Israel - in a significant escalation of violence in the region,https://www.dailymail.co.uk/news/article-12741605/Biden-orders-wave-airstrikes-Iranian-facilities-Syria-linked-dozens-attacks-forces-Hamas-atrocities-Israel-significant-escalation-violence-region.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
19d3b10c48741d9f6df25959e237de471e5e7d57f0fe17e9e370b4395ebe7a37,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,"Three-year-old American orphan is being held hostage by Hamas after his parents were killed, White House reveals - as Congressman raises nightmare scenario that other terror groups are keeping US citizens prisoner in Gaza",https://www.dailymail.co.uk/news/article-12741581/American-orphan-hostage-Hamas-parents-killed-White-House-Israel-Palestine.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1d8793e6cb34fb14505911e43701be274fca87bc599e8ffcb8a4b4dcb37e3ace,2023-11-15 00:00:00,en,theguardian.com,theguardian.com,2023-11-13,The Guardian view on Gaza’s casualties: mounting calls for a ceasefire must be heeded,https://www.theguardian.com/commentisfree/2023/nov/13/the-guardian-view-on-gazas-casualties-mounting-calls-for-a-ceasefire-must-be-heeded
e0101bb543db240736b54dda90443aae70e3cbb93a51c3eb38c6fac27689163e,2023-11-15 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-13,"Gaza’s largest hospital ‘no longer functioning’, says WHO",https://www.independent.co.uk/news/world/middle-east/al-shifa-hospital-gaza-who-israel-latest-b2446182.html
fab6b3c8bb38a1bc22e821486516cad42f04d9a27a5d5672f005eab8e969bf1e,2023-11-15 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-13,Toddler among US hostages in Gaza,https://www.bbc.co.uk/news/world-us-canada-67401341?at_medium=RSS&at_campaign=KARANGA
e44dde22df26efddf5466a9e2442c763fac772c51219b78afcc4ffbb5569d35d,2023-11-15 00:00:00,en,mirror.co.uk,mirror.co.uk,2023-11-13,Tragic faces of 5 army helicopter crew killed in Mediterranean aircraft 'mishap',https://www.mirror.co.uk/news/us-news/breaking-tragic-faces-5-army-31427578
3c36d6d1d5b3be6be0a85ec1fa02a0ca3d3e09f20e922c0f1d8b5a61227ecbc1,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,Gay Israeli soldier displays 'In the name of love' LGBT flag in Gaza,https://www.dailymail.co.uk/news/article-12743165/Gay-Israeli-soldier-displays-love-LGBT-flag-Gaza.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
2b1ea3f71025446ef64e425322d2fa0039b9c0ac0a69bbcfa07da5959c4b4e31,2023-11-15 00:00:00,en,express.co.uk,express.co.uk,2023-11-13,Twisted Hamas terrorists fill nursery with weapons and explosives,https://www.express.co.uk/news/world/1834420/hamas-terrorist-human-shields-israel
e6ddf773b88d22b0b4d52f538faa23cbff64a51e3051d08ebb1dfa50db42f8db,2023-11-15 00:00:00,en,theguardian.com,theguardian.com,2023-11-13,"Protests, Cameron’s return and Cow Worship Day: photos of the day – Monday",https://www.theguardian.com/news/gallery/2023/nov/13/protests-david-cameron-return-cow-worship-day-photos-of-the-day-monday
973ab6db91ae412a3da6419d20df097967c71857b2e600093091268b94d2344f,2023-11-15 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-13,"Math teacher who became powerful Haitian gang leader has been killed, former mayor says",https://www.independent.co.uk/news/ap-portauprince-barbecue-san-juan-puerto-rico-b2446623.html
8ed84801233552ac97fb644024ba57c955d2484ce990af8cd6bc3305fce0190d,2023-11-16 00:00:00,en,theguardian.com,theguardian.com,2023-11-13,‘Israeli talking points in Carrie Bradshaw’s voice’: what we can learn from two Israel-Palestine bestsellers,https://www.theguardian.com/books/2023/nov/13/the-wildly-divergent-histories-of-israel-palestine-that-have-climbed-us-bestseller-lists
3843d55eb8db0cc0d3f188720cd50e5afece3dd9f3bdb2b30e778d7b038ecbad,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,How Hamas is aiding Putin and Xi's ideological war against the West: US and UK 'must see Israel and Ukraine as part of a global conflict that could see Russia and China achieve economic and military domination',https://www.dailymail.co.uk/news/article-12742647/How-Hamas-aiding-Putin-Xis-ideological-war-against-West-UK-Israel-Ukraine-global-conflict-Russia-China-achieve-economic-military-domination.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
15c9c7a773a1bf83b666a0d2c92d8316ffeac26e766bee7322fa06100debfe69,2023-11-13 00:00:00,en,unitedkingdomnews.net,unitedkingdomnews.net,2023-11-13,Live Briefing: Russia Invades Ukraine,https://www.unitedkingdomnews.net/news/274029770/live-briefing-russia-invades-ukraine
9c5a365afd42cdf7064e0ae417c4c4f5fa5d166242c5a6645aa4001fa498264e,2023-11-15 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-13,Gaza: Surgeon ready to help says moral duty trumps fear,https://www.bbc.co.uk/news/uk-england-67334666?at_medium=RSS&at_campaign=KARANGA
3771bb6f87677906436e9043f5f0d4e178573f36cde4f1869380665ed66a65f1,2023-11-15 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-13,Israel Gaza: Hospitals caught on front line of war,https://www.bbc.co.uk/news/world-middle-east-67401064?at_medium=RSS&at_campaign=KARANGA
2338ba4b7b0180e180c529a453b1ffb5d43edac38cdf87ac0a23f031e9f4a909,2023-11-16 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-13,Israeli reservist: I chose to fight but don't know if I'll come back alive,https://www.bbc.co.uk/news/world-middle-east-67355305?at_medium=RSS&at_campaign=KARANGA
0dc93f33b7386550dcfc6c7024cabd60a3a752f313f973d08cf122c3036f5b99,2023-11-15 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-13,Fighting outside Gaza's largest hospital prompts thousands to flee,https://www.independent.co.uk/news/gaza-ap-israeli-tedros-adhanom-ghebreyesus-hamas-b2446223.html
2cf846339a02af08ad870d2cd93d2f776fd488c2e13ef6a0cd937d6a5ee051ad,2023-11-15 00:00:00,en,express.co.uk,express.co.uk,2023-11-13,United States strikes two sites in Syria believed to be used by Iranian troops,https://www.express.co.uk/news/us/1834305/United-States-strikes-two-sites-in-Syria
3d213b63f4439005c02d7cc470c066764eeac38fdd3d9ef2927e2d9a6acac850,2023-11-15 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-13,Israel-Hamas war RECAP: EU calls for 'meaningful' pauses in Gaza fighting as Palestine asks for aid to be 'parachuted' into the region,https://www.dailymail.co.uk/news/article-12742189/israel-hamas-war-live-updates-gaza-hospital-warning.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
