id,indexed_date,language,media_name,media_url,publish_date,title,url
ea029c9e798591613df2509743e51afb756cb8573c5497fbe0612a5f03661242,2023-12-15 00:00:00,en,livemint.com,livemint.com,2023-12-13,Israel-Hamas war day 68: World calls for immediate ceasefire in Gaza. 10 updates,https://www.livemint.com/news/world/israelhamas-war-day-68-world-calls-for-immediate-ceasefire-in-gaza-us-warns-israel-is-losing-support-10-updates-11702428279193.html
f6317a2a39b8bcc9922f1ed78880f17eb7a916129c294acc740ad549b55fc4bb,2023-12-15 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-13,5 Acquitted In Target Elyas Murder Case,https://timesofindia.indiatimes.com/city/mangaluru/5-acquitted-in-target-elyas-murder-case/articleshow/105947805.cms
2abdb9f13e32b1cdcd754902b35383db7c4e5bca8576a2c225eae9ef04d19627,2023-12-13 00:00:00,en,thehindu.com,thehindu.com,2023-12-12,Zelensky issues plea for support during Washington visit as Ukraine funding stalls in Congress,https://www.thehindu.com/news/international/zelensky-issues-plea-for-support-during-washington-visit-as-ukraine-funding-stalls-in-congress/article67628774.ece
6139d18cf4644955ed0f428aaa6643400cd38e94c428db2de4f8c1cf6e9471a2,2023-12-14 00:00:00,en,assamtribune.com,assamtribune.com,2023-12-12,"Israeli Military Intelligence, Shin Bet interrogate arrested Hamas militants",https://assamtribune.com/international/israeli-military-intelligence-shin-bet-interrogate-arrested-hamas-militants-1508985
cfd68242c4428743b71864232d229f4fb5de35aef90477249852c650efd30341,2023-12-14 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-12,UN aid agency chief visits Gaza amid Israel war: Situation 'hell on earth',https://www.hindustantimes.com/world-news/un-aid-agency-chief-visits-gaza-amid-israel-war-situation-hell-on-earth-101702380533778.html
562a4fe6ed811831b496bf5a9a91a1973ea9ee80b87b2750a3ad469d63dfd8fb,2023-12-14 00:00:00,en,firstpost.com,firstpost.com,2023-12-12,Zelenskyy appeals for support on Washington visit as Ukraine funding stalls in Congress,https://www.firstpost.com/world/president-zelenskyy-issues-plea-for-support-during-washington-visit-as-ukraine-funding-stalls-in-congress-13492212.html
96d573db86d5a6ff52512706df359879b171185b5cf2a5889ad6cf66939aebfc,2023-12-14 00:00:00,en,news18.com,news18.com,2023-12-12,"‘Delays in Ukraine Aid Will Fulfil Putin’s Dreams’: Zelensky Tells US, Republicans in Impassioned Plea",https://www.news18.com/world/delays-in-ukraine-aid-will-fulfil-putins-dreams-zelensky-tells-us-republicans-in-impassioned-plea-8700049.html
e457f7b48a01141daf6dc3fc2363bcb53d3e9035fcdcfc922e2990e38c6f521c,2023-12-14 00:00:00,en,mid-day.com,mid-day.com,2023-12-12,"Global pressure mounts for ceasefire as Israel, US face growing isolation over Gaza offensive",https://www.mid-day.com/news/world-news/article/global-pressure-mounts-for-ceasefire-as-israel-and-the-united-states-face-growing-isolation-over-gaza-offensive-23324607
b43e73f8258c4c69fae1540eda24318e1ae52f58a2c12ef500cfb3b2fc713c29,2023-12-13 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-12,Anti-IS coalition forces targeted in Iraq and Syria: US official,https://www.hindustantimes.com/world-news/anti-is-coalition-forces-targeted-iraq-syria-us-official-101702328461513.html
e3d146deb0e4dc91fbc1531a9ae45e87c252dc7fa6c7fc0e00ad5aeadd02bfd6,2023-12-15 00:00:00,en,news18.com,news18.com,2023-12-12,Israel Battles Hamas as UN Calls Gaza 'Hell on Earth',https://www.news18.com/world/israel-battles-hamas-as-un-calls-gaza-hell-on-earth-8701293.html
74ec6dae7851a6f3cfb9795c730f88b6ac3daffcbf5e8acdcb4999076458057a,2023-12-14 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-12,Israel and the US face growing isolation over Gaza as offensive grinds on with no end in sight,https://economictimes.indiatimes.com/news/defence/israel-and-the-us-face-growing-isolation-over-gaza-as-offensive-grinds-on-with-no-end-in-sight/articleshow/105928718.cms
dc60cf5f81aa83dd833a45b99fa1e162ae7ed60eea10d83008f8141b13c091ff,2023-12-15 00:00:00,en,firstpost.com,firstpost.com,2023-12-12,From Torkham to Gaza: Unravelling challenges of global refugee dynamics,https://www.firstpost.com/opinion/from-torkham-to-gaza-unravelling-challenges-of-global-refugee-dynamics-13489312.html
ef85921f0e3b7b2d098bcd1a05d6e980bc5cba5d16843f65fa3783c778aea066,2023-12-15 00:00:00,en,news18.com,news18.com,2023-12-12,Israel Battles Hamas as UN Labels Gaza Strip 'Hell on Earth',https://www.news18.com/world/israel-battles-hamas-as-un-labels-gaza-strip-hell-on-earth-8701019.html
7d63dc174a2300e01e8bca7318091840480b1cc7a29f564b9a64c4a79d6fa556,2023-12-14 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-12,Zelenskiy makes 11th hour plea for Ukraine war funds in Washington,https://economictimes.indiatimes.com/news/defence/zelenskiy-makes-11th-hour-plea-for-ukraine-war-funds-in-washington/articleshow/105923549.cms
